#	Powered by Chinese Virtual Observatory (China-VO): www.china-vo.org 2017-02-28 09:39:52
#	In case of problem: please contact support@lamost.org
#----------------------------------------------------------------------------
#	obsid,long,I8,
#	obsdate,date,A40,
#	lmjd,int,I4,
#	mjd,int,I4,
#	planid,char,A40,
#	spid,int,I2,
#	fiberid,int,I2,
#	class,char,A20,
#	subclass,char,A20,
#	z,double,F21.10,
#	ra,double,F16.10,
#	dec,double,F16.10,
#	teff,double,F10.10,
#	logg,double,F10.10,
#	feh,double,F10.10,
#	rv,double,F10.10,
#----------------------------------------------------------------------------
obsid,obsdate,lmjd,mjd,planid,spid,fiberid,class,subclass,z,ra,dec,teff,logg,feh,rv
177902111,2013-11-14,56611,56610,GAC108N21V2,2,111,STAR,G2,-0.0001458009,107.8776300000,19.8001710000,5919.62,4.147,-0.029,-43.71
177902128,2013-11-14,56611,56610,GAC108N21V2,2,128,STAR,A1V,-0.0000506300,107.4588600000,20.4917820000, , , , 
337505104,2015-03-24,57106,57105,HD082802N114223V01,5,104,STAR,A7V,0.0000789213,127.1788910000,10.8353110000,7634.16,4.032,-0.087,23.66
177902160,2013-11-14,56611,56610,GAC108N21V2,2,160,STAR,A7IV,0.0000551600,106.5059200000,20.9116370000, , , , 
177902216,2013-11-14,56611,56610,GAC108N21V2,2,216,STAR,A7IV,0.0001953200,107.5282400000,19.9390960000, , , , 
178216250,2013-11-14,56611,56610,VB002N40V2,16,250,STAR,A7V,-0.0001043300,1.0480280000,42.8081630000, , , , 
439502045,2016-03-13,57461,57460,HD172033N481119V01,2,45,STAR,F2,-0.0000562389,257.9890110000,46.5905480000,6077.11,4.274,-0.407,-16.86
362009059,2015-09-25,57291,57290,KP190808N440210V02,9,59,STAR,G2,-0.0003062452,288.2715920000,45.3031860000,5831.68,3.942,-0.371,-91.81
362009093,2015-09-25,57291,57290,KP190808N440210V02,9,93,STAR,G5,0.0000010674,287.5056250000,45.4418420000,5215.33,2.668,0.044,0.32
362009172,2015-09-25,57291,57290,KP190808N440210V02,9,172,STAR,F0,-0.0001114771,287.5928420000,44.7199780000,7074.29,3.962,0.083,-33.42
362009184,2015-09-25,57291,57290,KP190808N440210V02,9,184,STAR,F6,-0.0001908654,288.9043600000,44.5206760000,6231.79,4.352,-0.350,-57.22
362009191,2015-09-25,57291,57290,KP190808N440210V02,9,191,STAR,F0,0.0000838914,288.6382800000,44.6413610000,6880.13,4.124,-0.245,25.15
362009199,2015-09-25,57291,57290,KP190808N440210V02,9,199,STAR,G3,0.0000308547,288.5157800000,44.9366110000,5831.58,3.741,0.271,9.25
362009218,2015-09-25,57291,57290,KP190808N440210V02,9,218,STAR,A5V,-0.0000688143,287.6418040000,44.5138890000,8201.77,3.942,-0.239,-20.63
362009231,2015-09-25,57291,57290,KP190808N440210V02,9,231,STAR,F0,-0.0000502900,288.5945620000,44.0458330000, , , , 
362009235,2015-09-25,57291,57290,KP190808N440210V02,9,235,STAR,A6IV,-0.0000971672,288.7898134000,44.0878670000,7974.99,3.930,-0.105,-29.13
362009246,2015-09-25,57291,57290,KP190808N440210V02,9,246,STAR,F0,-0.0001098760,288.5836870000,44.1684470000,7279.12,3.943,-0.074,-32.94
157502063,2013-09-15,56551,56550,VB010N27V1,2,63,STAR,F5,-0.0001386292,9.9346810000,25.8148820000,6452.66,4.176,-0.135,-41.56
81808030,2012-11-23,56255,56254,VB007N33V1,8,30,STAR,F7,0.0000193500,7.8754560000,33.5829350000, , , , 
81808110,2012-11-23,56255,56254,VB007N33V1,8,110,STAR,F3,0.0000525363,8.0568370000,32.9019970000,6531.99,4.152,-0.261,15.75
217315018,2014-02-11,56700,56699,GAC105N57V2,15,18,STAR,A2V,0.0000452000,105.2766900000,59.0579950000, , , , 
406403007,2016-01-12,57400,57399,KP033408N174958V01,3,7,STAR,F9,0.0000352577,52.9182320000,17.2517210000,5616.28,4.511,0.126,10.57
406403078,2016-01-12,57400,57399,KP033408N174958V01,3,78,STAR,G2,0.0000111410,52.3257500000,17.7919790000,5736.85,3.936,-0.283,3.34
157503070,2013-09-15,56551,56550,VB010N27V1,3,70,STAR,F7,0.0000528366,8.9869590000,27.6649650000,6093.46,4.330,-0.324,15.84
157503107,2013-09-15,56551,56550,VB010N27V1,3,107,STAR,F5,-0.0000227824,9.3501120000,28.2757720000,6505.59,4.170,0.135,-6.83
157503197,2013-09-15,56551,56550,VB010N27V1,3,197,STAR,F9,0.0000792548,9.7287320000,27.5090290000,6127.18,4.256,0.005,23.76
158101046,2013-09-24,56560,56559,EG031354S063952V01,1,46,STAR,G2,-0.0000383265,48.1461210000,-8.7053420000,5783.83,3.716,0.059,-11.49
158101089,2013-09-24,56560,56559,EG031354S063952V01,1,89,STAR,F0,-0.0000333231,48.4963590000,-8.8701460000,7443.55,3.934,-0.038,-9.99
158101181,2013-09-24,56560,56559,EG031354S063952V01,1,181,STAR,F0,-0.0001075744,49.1816320000,-8.9360080000,7219.72,3.854,0.083,-32.25
178101092,2013-11-14,56611,56610,VB002N40V1,1,92,STAR,G5,-0.0001082082,2.1177770000,38.4043960000,4826.50,2.373,-0.193,-32.44
178101101,2013-11-14,56611,56610,VB002N40V1,1,101,STAR,F5,-0.0000396941,2.6818040000,38.6183280000,6629.77,4.131,0.064,-11.90
178101102,2013-11-14,56611,56610,VB002N40V1,1,102,STAR,F5,-0.0000148436,2.6410820000,38.5223050000,6361.85,4.188,-0.038,-4.45
178101155,2013-11-14,56611,56610,VB002N40V1,1,155,STAR,A7V,-0.0000979100,2.0748710000,38.6609460000, , , , 
178205134,2013-11-14,56611,56610,VB002N40V2,5,134,STAR,F6,-0.0001341261,2.2283520000,39.2663150000,6239.03,4.155,-0.281,-40.21
178205149,2013-11-14,56611,56610,VB002N40V2,5,149,STAR,F5,-2.669E-7,2.3110670000,39.3246000000,6317.09,4.016,-0.136,-0.08
178205187,2013-11-14,56611,56610,VB002N40V2,5,187,STAR,A7V,0.0000264800,0.7792090000,39.8321460000, , , , 
157506102,2013-09-15,56551,56550,VB010N27V1,6,102,STAR,F5,-0.0000480999,13.0539880000,26.8024940000,6529.53,4.027,-0.143,-14.42
157506133,2013-09-15,56551,56550,VB010N27V1,6,133,STAR,A5V,0.0000591900,12.9665700000,27.1925740000, , , , 
180204061,2013-11-19,56616,56615,HD231029N411918V01,4,61,STAR,F5,-0.0000544043,347.7511720000,41.5440480000,6693.60,3.763,0.312,-16.31
180204087,2013-11-19,56616,56615,HD231029N411918V01,4,87,STAR,G5,-0.0001815589,348.1203880000,40.8333230000,5051.80,2.698,-0.108,-54.43
180204112,2013-11-19,56616,56615,HD231029N411918V01,4,112,STAR,F5,0.0000938983,348.0208380000,40.9837370000,6413.55,4.099,-0.459,28.15
180204149,2013-11-19,56616,56615,HD231029N411918V01,4,149,STAR,F0,-0.0000316552,347.5346700000,40.9794270000,7063.07,3.870,0.112,-9.49
180204189,2013-11-19,56616,56615,HD231029N411918V01,4,189,STAR,F5,0.0000434968,346.8850880000,40.9721280000,6344.69,4.076,-0.070,13.04
180204192,2013-11-19,56616,56615,HD231029N411918V01,4,192,STAR,A7V,-0.0001418500,347.2627760000,41.1617420000, , , , 
180204193,2013-11-19,56616,56615,HD231029N411918V01,4,193,STAR,F7,0.0000350242,347.3102000000,41.0092040000,6258.04,4.024,-0.048,10.50
180204243,2013-11-19,56616,56615,HD231029N411918V01,4,243,STAR,F5,-0.0000524363,348.3587080000,41.1419340000,6633.98,4.136,0.084,-15.72
157616121,2013-09-15,56551,56550,VB010N27V2,16,121,STAR,F0,0.0000084392,9.9443590000,29.3389300000,6641.94,4.145,-0.217,2.53
157515105,2013-09-15,56551,56550,VB010N27V1,15,105,STAR,F5,-0.0001605778,10.8101090000,28.3192580000,6293.15,4.230,-0.234,-48.14
157515139,2013-09-15,56551,56550,VB010N27V1,15,139,STAR,F8,-0.0001757216,10.7898050000,28.6591090000,6037.53,4.051,-0.153,-52.68
157515184,2013-09-15,56551,56550,VB010N27V1,15,184,STAR,F5,0.0000139430,10.3900850000,28.2802510000,6381.17,3.754,0.117,4.18
157509055,2013-09-15,56551,56550,VB010N27V1,9,55,STAR,F0,0.0000935647,11.4591220000,28.8793110000,6779.80,4.147,-0.364,28.05
339302033,2015-03-28,57110,57109,HD100908N183150V01,2,33,STAR,A7IV,-0.0000503300,150.6424780000,17.0464300000, , , , 
339302188,2015-03-28,57110,57109,HD100908N183150V01,2,188,STAR,F5,0.0000405280,150.6821350000,17.3890820000,6523.74,4.103,-0.227,12.15
461504058,2016-05-27,57536,57535,HD200410N254724V01,4,58,STAR,F5,-0.0001632796,301.1253370000,26.0988670000,6596.40,4.089,0.180,-48.95
461504067,2016-05-27,57536,57535,HD200410N254724V01,4,67,STAR,F7,0.0000187129,301.6067230000,25.9781780000,6173.85,3.984,0.134,5.61
461504148,2016-05-27,57536,57535,HD200410N254724V01,4,148,STAR,A7V,-0.0000851589,300.8466399000,25.3983401000,7726.61,3.910,0.058,-25.53
461504250,2016-05-27,57536,57535,HD200410N254724V01,4,250,STAR,A7V,0.0000401945,301.5477430000,25.8761560000,8349.35,4.552,0.838,12.05
339201058,2015-03-28,57110,57109,HD074504N482340V01,1,58,STAR,G0,-0.0001493700,115.8055308300,46.5884447200,5751.40,4.010,-0.673,-44.78
339201070,2015-03-28,57110,57109,HD074504N482340V01,1,70,STAR,G3,-0.0001423985,115.8862522200,46.7111855600,5828.18,3.983,0.020,-42.69
339201112,2015-03-28,57110,57109,HD074504N482340V01,1,112,STAR,F7,-0.0000463988,116.9201336000,46.4097575000,6215.90,3.886,0.058,-13.91
339201158,2015-03-28,57110,57109,HD074504N482340V01,1,158,STAR,F0,-0.0002278910,116.1454038900,46.6610319400,6661.91,4.165,-0.160,-68.32
438904110,2016-03-12,57460,57459,HD152134N242036V02,4,110,STAR,F3,-0.0001062402,231.0151180000,24.0324500000,6561.51,4.053,-0.204,-31.85
438904118,2016-03-12,57460,57459,HD152134N242036V02,4,118,STAR,F7,-0.0001974032,230.5605500000,24.1690490000,6191.23,4.177,0.035,-59.18
438904217,2016-03-12,57460,57459,HD152134N242036V02,4,217,STAR,F5,-0.0000519693,230.5796860000,24.9112820000,6380.64,4.060,-0.238,-15.58
406604087,2016-01-13,57401,57400,EG031827N151038V01,4,87,STAR,G3,-0.0000447309,50.0062083300,14.6863166700,5563.82,4.183,-0.488,-13.41
406604164,2016-01-13,57401,57400,EG031827N151038V01,4,164,STAR,A5V,0.0000678500,49.2524340000,15.2539200000, , , , 
438915003,2016-03-12,57460,57459,HD152134N242036V02,15,3,STAR,G0,-0.0000974674,229.8690136100,25.2524119400,6136.29,4.397,0.136,-29.22
178109074,2013-11-14,56611,56610,VB002N40V1,9,74,STAR,F5,-0.0000385267,3.5066430000,41.4182590000,6268.20,3.968,0.145,-11.55
178109082,2013-11-14,56611,56610,VB002N40V1,9,82,STAR,F5,-0.0000390270,2.9158200000,41.8078190000,6638.81,4.298,0.015,-11.70
178109116,2013-11-14,56611,56610,VB002N40V1,9,116,STAR,F5,0.0000546712,2.8712080000,41.4318580000,6450.62,4.140,-0.050,16.39
178109155,2013-11-14,56611,56610,VB002N40V1,9,155,STAR,G2,-0.0000327560,2.8022750000,41.3186490000,5911.21,4.163,-0.117,-9.82
158104017,2013-09-24,56560,56559,EG031354S063952V01,4,17,STAR,G5,0.0000173120,48.0253290000,-6.5057310000,4988.24,2.604,-0.031,5.19
158104112,2013-09-24,56560,56559,EG031354S063952V01,4,112,STAR,G5,0.0001393297,48.7235940000,-7.0207510000,4863.15,2.488,-0.331,41.77
158104200,2013-09-24,56560,56559,EG031354S063952V01,4,200,STAR,F0,-0.0000019300,48.1638900000,-6.8704970000, , , , 
157512046,2013-09-15,56551,56550,VB010N27V1,12,46,STAR,F8,0.0000413953,11.8885680000,29.5226170000,6057.18,4.159,-0.143,12.41
157512127,2013-09-15,56551,56550,VB010N27V1,12,127,STAR,A7V,0.0000490006,11.4157070000,29.4923970000,7648.43,4.053,-0.229,14.69
178008024,2013-11-14,56611,56610,GAC108N21V3,8,24,STAR,F5,0.0000873271,109.5696400000,21.2323990000,6443.61,4.066,0.053,26.18
178008076,2013-11-14,56611,56610,GAC108N21V3,8,76,STAR,F5,-0.0000880943,110.3914500000,21.8622210000,6464.37,4.243,-0.209,-26.41
178008165,2013-11-14,56611,56610,GAC108N21V3,8,165,STAR,F0,-0.0000666127,109.3887500000,21.4095440000,6655.36,4.024,-0.056,-19.97
178008169,2013-11-14,56611,56610,GAC108N21V3,8,169,STAR,F5,-0.0001618119,109.5111600000,21.1948350000,6414.21,4.164,-0.044,-48.51
178008211,2013-11-14,56611,56610,GAC108N21V3,8,211,STAR,A7V,-0.0000658100,109.6979900000,20.6351550000, , , , 
178008221,2013-11-14,56611,56610,GAC108N21V3,8,221,STAR,F0,0.0000699817,109.4845800000,20.4953370000,6663.02,4.156,-0.198,20.98
263912057,2014-11-09,56971,56970,HD075207N031638V01,12,57,STAR,F0,0.0001192492,119.0576220000,5.2623870000,6773.43,4.093,-0.134,35.75
263912142,2014-11-09,56971,56970,HD075207N031638V01,12,142,STAR,A1IV,-0.0000182500,118.4814366700,4.8060180600, , , , 
263912149,2014-11-09,56971,56970,HD075207N031638V01,12,149,STAR,A7V,0.0000149100,118.5633150000,4.8304280000, , , , 
263912173,2014-11-09,56971,56970,HD075207N031638V01,12,173,STAR,F5,-0.0000581069,119.7287110000,4.4346920000,6301.60,4.175,-0.363,-17.42
217213053,2014-02-11,56700,56699,GAC105N57V1,13,53,STAR,A2IV,0.0000014100,110.0586000000,57.8339040000, , , , 
157508055,2013-09-15,56551,56550,VB010N27V1,8,55,STAR,F0,0.0000052703,11.8678110000,27.1442200000,6889.53,4.130,-0.125,1.58
157508114,2013-09-15,56551,56550,VB010N27V1,8,114,STAR,F5,-0.0000136761,11.4931290000,26.4392990000,6492.32,4.213,-0.006,-4.10
157508116,2013-09-15,56551,56550,VB010N27V1,8,116,STAR,G2,-0.0001149128,11.6105080000,26.7749440000,5811.35,4.274,-0.163,-34.45
339416054,2015-03-28,57110,57109,HD111744N272144V01,16,54,STAR,F5,0.0000091397,167.9217270000,29.1350880000,6601.17,3.923,0.200,2.74
339416236,2015-03-28,57110,57109,HD111744N272144V01,16,236,STAR,G2,-0.0000567059,168.2180680000,29.5381430000,5933.44,4.207,-0.058,-17.00
178403189,2013-11-15,56612,56611,HD222937N355615V01,3,189,STAR,F4,0.0000176122,336.5320370000,35.7136740000,6636.86,4.088,0.017,5.28
157605147,2013-09-15,56551,56550,VB010N27V2,5,147,STAR,F0,-0.0000177123,10.5608980000,26.6386410000,6958.76,3.732,0.152,-5.31
157605175,2013-09-15,56551,56550,VB010N27V2,5,175,STAR,F7,0.0000030021,10.4794690000,27.0318410000,6310.10,3.950,0.105,0.90
178214182,2013-11-14,56611,56610,VB002N40V2,14,182,STAR,F0,0.0000033023,359.5135400000,40.8651240000,7318.65,3.981,-0.050,0.99
178214220,2013-11-14,56611,56610,VB002N40V2,14,220,STAR,F5,-0.0000169451,359.6643400000,41.2382350000,6362.02,4.162,-0.046,-5.08
178307013,2013-11-14,56611,56610,VB002N40V3,7,13,STAR,F9,-0.0000731506,3.2595470000,38.6531980000,6045.52,4.305,-0.144,-21.93
178307109,2013-11-14,56611,56610,VB002N40V3,7,109,STAR,F5,0.0000122084,3.6822770000,39.0295330000,6508.66,3.913,-0.002,3.66
339210011,2015-03-28,57110,57109,HD074504N482340V01,10,11,STAR,F5,-0.0000120750,113.3609497200,48.1347272200,6329.43,4.078,-0.132,-3.62
339210209,2015-03-28,57110,57109,HD074504N482340V01,10,209,STAR,A7V,-0.0000769600,113.9929531000,47.7209700000, , , , 
217309213,2014-02-11,56700,56699,GAC105N57V2,9,213,STAR,A2IV,-0.0000410500,106.6897900000,58.3491820000, , , , 
438905185,2016-03-12,57460,57459,HD152134N242036V02,5,185,STAR,F5,-0.0001024042,229.1060110000,23.6166990000,6520.86,4.207,-0.238,-30.70
438905188,2016-03-12,57460,57459,HD152134N242036V02,5,188,STAR,F5,-0.0001118774,229.3686520000,23.5181200000,6321.95,4.198,-0.187,-33.54
438911025,2016-03-12,57460,57459,HD152134N242036V02,11,25,STAR,A6IV,0.0000802100,229.9398366000,26.3173490000, , , , 
438911197,2016-03-12,57460,57459,HD152134N242036V02,11,197,STAR,F8,-0.0000343571,230.3014350000,26.4178450000,6085.84,4.245,-0.219,-10.30
438911211,2016-03-12,57460,57459,HD152134N242036V02,11,211,STAR,F9,0.0000835912,230.4395680000,26.6850390000,5819.62,4.091,0.283,25.06
362003007,2015-09-25,57291,57290,KP190808N440210V02,3,7,STAR,G0,-0.0000436969,286.3145800000,43.4626200000,5961.81,3.995,0.097,-13.10
362003025,2015-09-25,57291,57290,KP190808N440210V02,3,25,STAR,F6,-0.0001564749,286.3588000000,43.5309870000,6198.82,4.290,-0.149,-46.91
362003098,2015-09-25,57291,57290,KP190808N440210V02,3,98,STAR,F7,-0.0000167449,284.9571200000,43.8741110000,6188.46,4.148,-0.142,-5.02
362003115,2015-09-25,57291,57290,KP190808N440210V02,3,115,STAR,A1IV,-0.0000688200,285.2288635000,44.5427921000, , , , 
362003129,2015-09-25,57291,57290,KP190808N440210V02,3,129,STAR,A7V,-0.0000450645,286.1322369000,44.4265579000,7695.40,4.099,0.000,-13.51
362003198,2015-09-25,57291,57290,KP190808N440210V02,3,198,STAR,G0,-0.0000622431,285.7880790000,43.8925470000,6068.76,4.380,0.046,-18.66
362003200,2015-09-25,57291,57290,KP190808N440210V02,3,200,STAR,F7,-0.0001731198,285.7397330000,43.7729720000,5987.01,4.057,-0.133,-51.90
362003202,2015-09-25,57291,57290,KP190808N440210V02,3,202,STAR,F7,-0.0000613424,285.9011200000,44.2926060000,6328.12,4.209,0.090,-18.39
362003205,2015-09-25,57291,57290,KP190808N440210V02,3,205,STAR,F5,-0.0001701844,285.7146600000,44.6822200000,6328.70,4.087,-0.497,-51.02
362003239,2015-09-25,57291,57290,KP190808N440210V02,3,239,STAR,F0,-0.0001465347,284.9871800000,43.7004320000,7012.11,3.986,0.073,-43.93
178002002,2013-11-14,56611,56610,GAC108N21V3,2,2,STAR,F0,0.0000565725,107.8153800000,20.2120360000,6962.94,3.826,0.091,16.96
178002018,2013-11-14,56611,56610,GAC108N21V3,2,18,STAR,F0,0.0001316244,107.8066900000,20.1565970000,7269.29,4.023,-0.095,39.46
178002062,2013-11-14,56611,56610,GAC108N21V3,2,62,STAR,F0,0.0001066071,107.9156900000,20.4547460000,6711.89,4.087,-0.038,31.96
178002064,2013-11-14,56611,56610,GAC108N21V3,2,64,STAR,F3,-0.0000371590,108.2688400000,20.3048950000,6775.97,4.078,-0.036,-11.14
178002124,2013-11-14,56611,56610,GAC108N21V3,2,124,STAR,F0,-0.0000839247,107.8604600000,19.7322600000,7281.07,3.860,0.187,-25.16
178002166,2013-11-14,56611,56610,GAC108N21V3,2,166,STAR,G2,-0.0001495701,106.8514400000,20.8466760000,5871.97,4.344,-0.186,-44.84
178002186,2013-11-14,56611,56610,GAC108N21V3,2,186,STAR,F0,0.0000283529,107.2682900000,20.8862720000,6714.33,3.870,0.096,8.50
157911065,2013-09-23,56559,56558,HD035343N575830V01,11,65,STAR,F9,-0.0000667128,58.9589340000,59.7335420000,5870.54,4.483,0.181,-20.00
439602010,2016-03-13,57461,57460,KP082157N144605V01,2,10,STAR,G3,-0.0000364919,124.6477300000,12.7050310000,5890.92,4.064,0.331,-10.94
439602028,2016-03-13,57461,57460,KP082157N144605V01,2,28,STAR,F0,0.0000583070,124.1094370000,13.0925760000,6642.39,4.188,-0.225,17.48
439602185,2016-03-13,57461,57460,KP082157N144605V01,2,185,STAR,F5,-0.0000474328,123.7573760000,13.4753450000,6341.71,4.116,-0.424,-14.22
439602201,2016-03-13,57461,57460,KP082157N144605V01,2,201,STAR,A5V,0.0000909629,124.3203840000,12.6013630000,7811.38,3.928,0.458,27.27
178316199,2013-11-14,56611,56610,VB002N40V3,16,199,STAR,A1V,-0.0000567000,0.5387310000,42.1211970000, , , , 
157602156,2013-09-15,56551,56550,VB010N27V2,2,156,STAR,F7,-0.0000857593,8.4654240000,26.2551900000,6179.40,4.037,-0.064,-25.71
81802166,2012-11-23,56255,56254,VB007N33V1,2,166,STAR,F5,-0.0000868601,4.8752080000,32.5823940000,6283.91,4.060,-0.309,-26.04
157606102,2013-09-15,56551,56550,VB010N27V2,6,102,STAR,F5,-0.0000520026,13.0539880000,26.8024940000,6529.62,4.033,-0.137,-15.59
157606112,2013-09-15,56551,56550,VB010N27V2,6,112,STAR,F5,9.673E-7,12.8378440000,26.6288210000,6440.35,4.264,-0.083,0.29
180304007,2013-11-19,56616,56615,VB035N42V1,4,7,STAR,A7V,-0.0000507017,35.0297900000,43.1411780000,7344.67,4.152,0.044,-15.20
180304092,2013-11-19,56616,56615,VB035N42V1,4,92,STAR,F0,-0.0000070716,35.3161010000,42.6395950000,6545.12,4.172,-0.344,-2.12
180304096,2013-11-19,56616,56615,VB035N42V1,4,96,STAR,F0,-0.0001054730,35.7682410000,42.5739860000,6960.73,4.100,-0.098,-31.62
180304187,2013-11-19,56616,56615,VB035N42V1,4,187,STAR,F0,-0.0000091397,34.5553320000,42.7574160000,7605.41,3.779,0.561,-2.74
178201076,2013-11-14,56611,56610,VB002N40V2,1,76,STAR,G2,-0.0000423626,2.1053620000,38.5503880000,5945.20,4.377,0.040,-12.70
178201207,2013-11-14,56611,56610,VB002N40V2,1,207,STAR,F5,-0.0001018038,1.6717090000,38.0545390000,6299.59,4.259,-0.265,-30.52
157609107,2013-09-15,56551,56550,VB010N27V2,9,107,STAR,F0,0.0000214815,11.0878540000,28.7435020000,7203.94,3.949,0.050,6.44
157609163,2013-09-15,56551,56550,VB010N27V2,9,163,STAR,F2,-0.0000128089,11.0553560000,28.2286950000,6205.98,4.100,-0.108,-3.84
157615105,2013-09-15,56551,56550,VB010N27V2,15,105,STAR,F6,-0.0001601441,10.8101090000,28.3192580000,6292.77,4.252,-0.221,-48.01
157615107,2013-09-15,56551,56550,VB010N27V2,15,107,STAR,F7,-0.0001298899,10.5956850000,28.3949740000,6166.61,4.236,-0.133,-38.94
157615182,2013-09-15,56551,56550,VB010N27V2,15,182,STAR,F6,-0.0001083083,10.4857070000,28.5308900000,6351.46,4.235,-0.070,-32.47
217510008,2014-02-11,56700,56699,HD111214N365333V,10,8,STAR,F6,0.0000423626,165.5039010000,36.8204470000,6138.88,4.092,-0.545,12.70
339402107,2015-03-28,57110,57109,HD111744N272144V01,2,107,STAR,G0,-0.0001169476,168.2984450000,25.3849050000,6090.26,4.414,-0.069,-35.06
461311112,2016-05-26,57535,57534,HD193711N282959V01,11,112,STAR,A2V,-0.0000994900,294.5623783300,30.6799994400, , , , 
461311238,2016-05-26,57535,57534,HD193711N282959V01,11,238,STAR,A1V,-0.0000501700,294.4929425000,30.2450394400, , , , 
217501037,2014-02-11,56700,56699,HD111214N365333V,1,37,STAR,F6,0.0000417956,167.4356550000,34.9079990000,6291.47,4.191,-0.261,12.53
178209104,2013-11-14,56611,56610,VB002N40V2,9,104,STAR,F7,0.0001442331,2.7750820000,41.4644280000,5897.51,3.976,-0.740,43.24
178209196,2013-11-14,56611,56610,VB002N40V2,9,196,STAR,G5,-0.0001543000,3.6542220000,41.0732880000, , , , 
178209203,2013-11-14,56611,56610,VB002N40V2,9,203,STAR,F0,0.0000066046,3.1250530000,40.9550900000,7117.54,3.984,-0.164,1.98
178209204,2013-11-14,56611,56610,VB002N40V2,9,204,STAR,F0,-0.0000194134,3.2807950000,40.9960100000,6766.80,4.273,-0.262,-5.82
157612054,2013-09-15,56551,56550,VB010N27V2,12,54,STAR,F5,-0.0000545711,11.5733960000,29.5923160000,6341.07,4.030,0.153,-16.36
178108078,2013-11-14,56611,56610,VB002N40V1,8,78,STAR,A6IV,0.0000367700,4.1283890000,40.3011740000, , , , 
178108143,2013-11-14,56611,56610,VB002N40V1,8,143,STAR,G4,-0.0001001800,3.4917810000,39.7672650000, , , , 
178108192,2013-11-14,56611,56610,VB002N40V1,8,192,STAR,F0,-0.0000726169,2.7023720000,39.5071370000,6678.41,4.041,-0.013,-21.77
178108225,2013-11-14,56611,56610,VB002N40V1,8,225,STAR,K1,-0.0001194493,3.0152160000,39.0785750000,5105.47,2.915,-0.065,-35.81
157608116,2013-09-15,56551,56550,VB010N27V2,8,116,STAR,G2,-0.0001173812,11.6105080000,26.7749440000,5821.96,4.294,-0.155,-35.19
157608243,2013-09-15,56551,56550,VB010N27V2,8,243,STAR,F0,-0.0001240191,11.4962450000,27.3463760000,6958.27,3.947,-0.120,-37.18
461513140,2016-05-27,57536,57535,HD200410N254724V01,13,140,STAR,A2V,-0.0000148000,302.8770890000,26.5075580000, , , , 
461513164,2016-05-27,57536,57535,HD200410N254724V01,13,164,STAR,A2IV,-0.0000893900,302.8155625000,26.6556475000, , , , 
461513196,2016-05-27,57536,57535,HD200410N254724V01,13,196,STAR,A0III,-0.0001125000,303.4452094400,26.7504488900, , , , 
339213110,2015-03-28,57110,57109,HD074504N482340V01,13,110,STAR,F0,0.0000533703,118.9407720000,49.2710510000,6874.19,4.033,-0.023,16.00
217805175,2014-02-12,56701,56700,GAC071N47V1,5,175,STAR,A6IV,-0.0000719900,71.1506770000,46.8050920000, , , , 
82506144,2012-11-24,56256,56255,VB006N25V1,6,144,STAR,F0,-0.0000489005,8.9254990000,24.6362300000,6682.82,4.109,-0.026,-14.66
456203010,2016-04-24,57503,57502,HD143600N094447V01,3,10,STAR,G0,0.0000983681,218.3795740000,9.2074550000,6013.72,4.319,-0.132,29.49
439507212,2016-03-13,57461,57460,HD172033N481119V01,7,212,STAR,F0,-0.0000133092,261.9514380000,46.4211530000,7291.69,3.904,0.236,-3.99
439507235,2016-03-13,57461,57460,HD172033N481119V01,7,235,STAR,G0,-0.0000277859,261.7629440000,46.2220020000,5883.64,3.840,-0.236,-8.33
218203008,2014-02-17,56706,56705,GAC097N20V1,3,8,STAR,F7,0.0002492724,96.7240860000,19.6592010000,6175.58,4.263,-0.206,74.73
